Mouse Cage ,Mouse Number,Tag,Strain,Diet,Week,PercBWincrease,BW_Average,Food_Mass,Food_Avg,Ingest_bymouse,Glucose,Trig,NEFA,BCAA,Insulin
27,93,RE,DBA/2J,American,10,42.9,43.6375,59,27.525,0.091658342,,,,,
28,94,NT,DBA/2J,Mediterranean,10,43.6,42.3375,111.4,28.6625,0.093913827,,,,,
28,95,RE,DBA/2J,Mediterranean,10,38,42.3375,111.4,28.6625,0.107753759,,,,,
28,96,LE,DBA/2J,Mediterranean,10,40.4,42.3375,111.4,28.6625,0.101352546,,,,,
28,97,RLE,DBA/2J,Mediterranean,10,45.2,42.3375,111.4,28.6625,0.090589444,,,,,
29,98,NT,DBA/2J,Mediterranean,10,46.1,42.3375,117.9,28.6625,0.088820886,,,,,
29,99,RE,DBA/2J,Mediterranean,10,42.7,42.3375,117.9,28.6625,0.095893275,,,,,
29,100,LE,DBA/2J,Mediterranean,10,42.2,42.3375,117.9,28.6625,0.097029452,,,,,
29,101,RLE,DBA/2J,Mediterranean,10,40.5,42.3375,117.9,28.6625,0.101102293,,,,,
30,102,NT,DBA/2J,Vegetarian,10,NA,NA,NA,NA,NA,,,,,
30,103,RE,DBA/2J,Vegetarian,10,34.3,38.28571429,77.2,24.91428571,0.103766288,,,,,
30,104,LE,DBA/2J,Vegetarian,10,34.7,38.28571429,77.2,24.91428571,0.102570135,,,,,
30,105,RLE,DBA/2J,Vegetarian,10,41,38.28571429,77.2,24.91428571,0.086809358,,,,,
31,106,NT,DBA/2J,Vegetarian,10,40.5,38.28571429,97.2,24.91428571,0.087881078,,,,,
31,107,RE,DBA/2J,Vegetarian,10,39.9,38.28571429,97.2,24.91428571,0.089202598,,,,,
31,108,LE,DBA/2J,Vegetarian,10,38.6,38.28571429,97.2,24.91428571,0.092206831,,,,,
31,109,RLE,DBA/2J,Vegetarian,10,39,38.28571429,97.2,24.91428571,0.09126112,,,,,
32,110,NT,DBA/2J,Vegan,10,41.6,39.2875,115.2,27.3875,0.094050481,,,,,
32,111,RE,DBA/2J,Vegan,10,43,39.2875,115.2,27.3875,0.090988372,,,,,
32,112,LE,DBA/2J,Vegan,10,41.2,39.2875,115.2,27.3875,0.094963592,,,,,
32,113,RLE,DBA/2J,Vegan,10,41.9,39.2875,115.2,27.3875,0.093377088,,,,,
33,114,NT,DBA/2J,Vegan,10,37.4,39.2875,103.9,27.3875,0.104612299,,,,,
33,115,RE,DBA/2J,Vegan,10,36.3,39.2875,103.9,27.3875,0.107782369,,,,,
33,116,LE,DBA/2J,Vegan,10,39.7,39.2875,103.9,27.3875,0.098551637,,,,,
33,117,RLE,DBA/2J,Vegan,10,33.2,39.2875,103.9,27.3875,0.117846386,,,,,
34,118,NT,S/J,American,10,28.6,28.9375,88.5,24.075,0.120254745,,,,,
60,119,RE,S/J,American,10,28.6,28.9375,88.5,24.075,0.120254745,,,,,
34,120,LE,S/J,American,10,26.7,28.9375,88.5,24.075,0.128812199,,,,,
34,121,RLE,S/J,American,10,30.8,28.9375,88.5,24.075,0.111665121,,,,,
35,122,NT,S/J,American,10,30.4,28.9375,20.8,24.075,0.113134398,,,,,
57,123,RE,S/J,American,10,26,28.9375,40.7,24.075,0.13228022,,,,,
36,124,NT,S/J,American,10,27.2,28.9375,20,24.075,0.126444328,,,,,
37,125,NT,S/J,American,10,33.2,28.9375,22.6,24.075,0.103592943,,,,,
42,126,NT,S/J,Mediterranean,10,29.1,28.92857143,20.9,23.11428571,0.113472193,,,,,
44,127,RE,S/J,Mediterranean,10,29.8,28.92857143,29.2,23.11428571,0.110806739,,,,,
38,128,LE,S/J,Mediterranean,10,27.9,28.92857143,23.6,23.11428571,0.118352717,,,,,
43,129,RLE,S/J,Mediterranean,10,28.3,28.92857143,21.6,23.11428571,0.116679888,,,,,
39,130,NT,S/J,Mediterranean,10,29.5,28.92857143,21.9,23.11428571,0.111933587,,,,,
40,131,NT,S/J,Mediterranean,10,27.2,28.92857143,20.2,23.11428571,0.121398559,,,,,
41,132,NT,S/J,Mediterranean,10,30.7,28.92857143,24.4,23.11428571,0.107558333,,,,,
45,133,NT,S/J,Vegetarian,10,27.2,27.525,66.3,23.05,0.121060924,,,,,
45,134,RE,S/J,Vegetarian,10,27.5,27.525,66.3,23.05,0.11974026,,,,,
45,135,LE,S/J,Vegetarian,10,28,27.525,66.3,23.05,0.117602041,,,,,
55,136,NT,S/J,Vegetarian,10,26.4,27.525,34.7,23.05,0.124729437,,,,,
56,137,RE,S/J,Vegetarian,10,28.7,27.525,22.3,23.05,0.114733698,,,,,
59,138,LE,S/J,Vegetarian,10,28.6,27.525,22,23.05,0.115134865,,,,,
46,139,RLE,S/J,Vegetarian,10,29.8,27.525,21.5,23.05,0.110498562,,,,,
47,140,NT,S/J,Vegetarian,10,24.4,27.525,17.6,23.05,0.134953162,,,,,
48,141,NT,S/J,Vegan,10,26.4,27.775,75.3,23.4,0.126623377,,,,,
48,142,RE,S/J,Vegan,10,30.3,27.775,75.3,23.4,0.110325318,,,,,
48,143,LE,S/J,Vegan,10,26.5,27.775,75.3,23.4,0.126145553,,,,,
49,144,NT,S/J,Vegan,10,28.6,27.775,23.2,23.4,0.116883117,,,,,
50,145,NT,S/J,Vegan,10,26.9,27.775,19.5,23.4,0.124269782,,,,,
51,146,NT,S/J,Vegan,10,27.3,27.775,20.5,23.4,0.12244898,,,,,
52,147,NT,S/J,Vegan,10,27.9,27.775,48.7,23.4,0.119815668,,,,,
52,148,RE,S/J,Vegan,10,28.3,27.775,48.7,23.4,0.118122161,,,,,
53,149,NT,S/J,Chow,10,27.9,27.725,55,27.525,0.14093702,,,,,
53,150,RE,S/J,Chow,10,NA,NA,55,NA,NA,,,,,
53,151,LE,S/J,Chow,10,27.3,27.725,55,27.525,0.144034537,,,,,
54,152,NT,S/J,Chow,10,26.7,27.725,55.1,27.525,0.147271268,,,,,
54,153,RE,S/J,Chow,10,29,27.725,55.1,27.525,0.135591133,,,,,
54,154,LE,S/J,Chow,10,NA,NA,55.1,NA,NA,,,,,
